epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,247.879,1.62884,2.10134,1.52362,0.59623,0.47534,0.5085,0.25067,1.4638,2.97104,1.32111,0.00998867,0.00332956,0.00998867,0.00332956,0.00998867,0.00332956,0.00998867,0.00332956
